row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Vinpearl,Công ty Vinpearl,Công ty Vinpearl,Công ty con,Phải thu từ cung cấp dịch vụ quản lý,57.317,88.693,,,57317.0,88693.0
Công ty Vinpearl,Công ty Vinpearl,Công ty Vinpearl,Công ty con,Phải thu khác,27.774,60.367,,,27774.0,60367.0
Công ty TNHH VinFast Trading,Công ty TNHH VinFast Trading,Công ty TNHH VinFast Trading,Công ty con,Phải thu khác,48.571,15.259,,,48571.0,15259.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Phải thu từ cung cấp dịch vụ quản lý,40.332,34.593,,,40332.0,34593.0
Công ty Vinhomes,Công ty Vinhomes,Công ty Vinhomes,Công ty con,Phải thu từ cung cấp dịch vụ quản lý,-,75.618,,,,75618.0
Các công ty,Các công ty,Các công ty,"Công ty con, các bên liên quan khác",Phải thu khác,70.829,65.487,,,70829.0,65487.0
,,,,,244.823,340.017,,,244823.0,340017.0
