row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Vinhomes,Công ty Vinhomes,Công ty Vinhomes,Công ty con,Phải trả về tư vấn quản lý dự án,604.855,86.284,,,604855.0,86284.0
Công ty Vincons,Công ty Vincons,Công ty Vincons,Công ty con,Phải trả liên quan đến hoạt động xây dựng,618.819,-,,,618819.0,
Công ty Vinpearl,Công ty Vinpearl,Công ty Vinpearl,Công ty con,"Phải trả mua hàng hóa, dịch vụ",22.095,75.729,,,22095.0,75729.0
Công ty Vinpearl,Công ty Vinpearl,Công ty Vinpearl,Công ty con,Phải trả phí thu xếp chuyển nhượng cổ phần,-,269.674,,,,269674.0
Các công ty khác,Các công ty khác,Các công ty khác,"Công ty con, công ty liên kết","Phải trả mua hàng hóa, dịch vụ",75.650,35.378,,,75650.0,35378.0
,,,,,1.321.419,467.065,,,1321419.0,467065.0
