row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty liên kết,"Đặt cọc, góp vốn cho mục đích hợp tác đầu tư, kinh doanh",276.369,-,,,276369.0,
Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty Vận hành Vincom Retail,Công ty liên kết,Đặt cọc khác,1.025,-,,,1025.0,
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,"Đặt cọc, góp vốn cho mục đích hợp tác đầu tư, kinh doanh",250.869,-,,,250869.0,
Công ty Cổ phần Vingroup Investment,Công ty Cổ phần Vingroup Investment,Công ty Cổ phần Vingroup Investment,Công ty con,Lãi vay phải thu,178.571,283.037,,,178571.0,283037.0
Công ty VinFast,Công ty VinFast,Công ty VinFast,Công ty con,Lãi vay phải thu,39.238,915.607,,,39238.0,915607.0
Công ty VinAI,Công ty VinAI,Công ty VinAI,Công ty con,Lãi vay phải thu,14.194,-,,,14194.0,
,,,,,760.266,1.198.644,,,760266.0,1198644.0
