row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,7.953.476,13.305.412,7953476.0,13305412.0
Trả trước cho các bên liên quan(Thuyết minh số 33.2),Trả trước cho các bên liên quan(Thuyết minh số 33.2),Trả trước cho các bên liên quan(Thuyết minh số 33.2),5.998.735,2.248.424,5998735.0,2248424.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,13.952.211,15.553.836,13952211.0,15553836.0
Dự phòng trả trước ngắn hạn khó đòi,Dự phòng trả trước ngắn hạn khó đòi,Dự phòng trả trước ngắn hạn khó đòi,(57.881),(57.881),-57881.0,-57881.0
