row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Giá vốn hoạt động kinh doanh bất động sản (i),Giá vốn hoạt động kinh doanh bất động sản (i),Giá vốn hoạt động kinh doanh bất động sản (i),11.649.089,3.001.477,11649089.0,3001477.0
Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,1.049.590,1.142.907,1049590.0,1142907.0
"Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác","Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác","Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác",231.489,395.649,231489.0,395649.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.930.168,4.540.033,12930168.0,4540033.0
