row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,3.405.810,2.361.249,3405810.0,2361249.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,800.000,220.424,800000.0,220424.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.205.810,2.581.673,4205810.0,2581673.0
