row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Đơn vị tính: triệu VND > Số đầu năm,Đơn vị tính: triệu VND > Số đầu năm_1,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Bắt động sản đang xây dựngđở dang (i),Bắt động sản đang xây dựngđở dang (i),Bắt động sản đang xây dựngđở dang (i),12.242.838,-,6.545.162,-,12242838.0,,6545162.0,
Bắt động sản để bán đã hoànthành (i),Bắt động sản để bán đã hoànthành (i),Bắt động sản để bán đã hoànthành (i),350.423,(38.658),350.423,(38.658),350423.0,-38658.0,350423.0,-38658.0
Hàng hóa,Hàng hóa,Hàng hóa,6.270,-,2.806,-,6270.0,,2806.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.599.531,(38.658),6.898.391,(38.658),12599531.0,-38658.0,6898391.0,-38658.0
