row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty VinAcademy,Công ty VinAcademy,Công ty VinAcademy,Công ty con,Lãi vay phải trả,467.455,251.782,,,467455.0,251782.0
Công ty Xavinco,Công ty Xavinco,Công ty Xavinco,Công ty con,Lãi vay phải trả,185.415,102.237,,,185415.0,102237.0
Công ty Vincom Retail,Công ty Vincom Retail,Công ty Vincom Retail,Công ty liên kết,Lãi vay phải trả,141.349,-,,,141349.0,
Công ty Xalivico,Công ty Xalivico,Công ty Xalivico,Công ty con,Lãi vay phải trả,53.132,30.820,,,53132.0,30820.0
Các công ty khác,Các công ty khác,Các công ty khác,"Công ty con, công ty liên kết",Lãi vay phải trả,113.936,127.903,,,113936.0,127903.0
,,,,,961.287,512.742,,,961287.0,512742.0
