row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
Ứng trước tiền góp vốn (i),Ngắn hạn > Ứng trước tiền góp vốn (i),Ứng trước tiền góp vốn (i),-,4.900.000,,4900000.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,-,4.900.000,,4900000.0
Trong đó:Tải sản khác với bên liên quan (Thuyết minh số 33.2),Ngắn hạn > Trong đó:Tải sản khác với bên liên quan (Thuyết minh số 33.2),Trong đó:Tải sản khác với bên liên quan (Thuyết minh số 33.2),-,4.900.000,,4900000.0
Dải hạnHối phiếu nhận nợ mang đi góp vốn vào công ty con (ii),Ngắn hạn > Dải hạnHối phiếu nhận nợ mang đi góp vốn vào công ty con (ii),Dải hạnHối phiếu nhận nợ mang đi góp vốn vào công ty con (ii),25.782.160,25.782.160,25782160.0,25782160.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,25.782.160,25.782.160,25782160.0,25782160.0
Trong đó:Tải sản khác với bên liên quan (Thuyết minh số 33.2),Ngắn hạn > Trong đó:Tải sản khác với bên liên quan (Thuyết minh số 33.2),Trong đó:Tải sản khác với bên liên quan (Thuyết minh số 33.2),25.782.160,25.782.160,25782160.0,25782160.0
