row_label_raw,row_label_full,col_0,Mã số,2016 VND,2015 VND,numeric__Mã số,numeric__2016 VND,numeric__2015 VND
LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định và tài sản dài hạn khác,Tiền chi mua tài sản cố định và tài sản dài hạn khác,21,(31.962.539.433),(164.853.279.499),21.0,-31962539433.0,-164853279499.0
Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,Tiền thu từ thanh lý tài sản cố định và chi phí xây dựng cơ bản dở dang,22,2.994.089.006,16.404.545.454,22.0,2994089006.0,16404545454.0
Tiền chi cho vay,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay,Tiền chi cho vay,23,(3.559.078.712.592),(8.285.000.000.000),23.0,-3559078712592.0,-8285000000000.0
Tiền thu hồi các khoản cho vay,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi các khoản cho vay,Tiền thu hồi các khoản cho vay,24,6.735.714.068.000,11.225.158.802.265,24.0,6735714068000.0,11225158802265.0
Gửi tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Gửi tiền gửi có kỳ hạn,Gửi tiền gửi có kỳ hạn,23,(27.675.348.841.175),(22.536.056.000.000),23.0,-27675348841175.0,-22536056000000.0
Rút tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Rút tiền gửi có kỳ hạn,Rút tiền gửi có kỳ hạn,24,26.395.400.000.000,25.017.256.000.000,24.0,26395400000000.0,25017256000000.0
Tiền chi đầu tư góp vốn vào các công ty con,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các công ty con,Tiền chi đầu tư góp vốn vào các công ty con,25,(976.471.500.000),(1.979.496.220.000),25.0,-976471500000.0,-1979496220000.0
Tiền thu từ thanh lý lợi ích trong một công ty con,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý lợi ích trong một công ty con,Tiền thu từ thanh lý lợi ích trong một công ty con,26,-,1.209.140.526.840,26.0,,1209140526840.0
Tiền thu lãi và lợi nhuận được phân phối,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi và lợi nhuận được phân phối,Tiền thu lãi và lợi nhuận được phân phối,27,2.687.221.202.240,3.514.543.260.861,27.0,2687221202240.0,3514543260861.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ CÁC HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,3.578.467.766.046,8.017.097.635.921,30.0,3578467766046.0,8017097635921.0
