row_label_raw,row_label_full,col_0,1/1/2016 > Giá trị ghi số VND,1/1/2016 > Số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,31/12/2016 > Giá trị ghi số VND,31/12/2016 > Số có khả năng trả nợ VND,numeric__1/1/2016 > Giá trị ghi số VND,numeric__1/1/2016 > Số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__31/12/2016 > Giá trị ghi số VND,numeric__31/12/2016 > Số có khả năng trả nợ VND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,953.440.778.573,953.440.778.573,5.453.343.599.258,(4.547.471.968.364),1.859.312.409.467,1.859.312.409.467,953440778573.0,953440778573.0,5453343599258.0,-4547471968364.0,1859312409467.0,1859312409467.0
Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau:,,,,,,
,,,,,Loại tiền,Lãi suất năm,31/12/2016 VND,1/1/2016 VND,,,,,,
Vay ngắn hạn▪ Khoản vay ngân hàng không có đảm bảo,Điều khoản và điều kiện của các khoản vay ngắn hạn hiện còn số dư như sau: > Vay ngắn hạn▪ Khoản vay ngân hàng không có đảm bảo,Vay ngắn hạn▪ Khoản vay ngân hàng không có đảm bảo,,,VND,"4,2% - 4,7%",1.859.312.409.467,953.440.778.573,,,,,1859312409467.0,953440778573.0
