row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2016VND > 52.195.476.424,Phát sinhVND > 1.011.735.429.350,Nộp/hoàn lạiVND > (56.772.433.961),Khấu trừVND > (949.993.769.902),31/12/2016VND > 57.164.701.911,numeric__1/1/2016VND > 52.195.476.424,numeric__Phát sinhVND > 1.011.735.429.350,numeric__Nộp/hoàn lạiVND > (56.772.433.961),numeric__Khấu trừVND > (949.993.769.902),numeric__31/12/2016VND > 57.164.701.911
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,67.263.374.541,47.099.875.223,(66.057.681.306),-,48.305.568.458,67263374541.0,47099875223.0,-66057681306.0,,48305568458.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.334.576.406,43.130.053.563,(40.816.605.663),(1.307.237.816),2.340.786.490,1334576406.0,43130053563.0,-40816605663.0,-1307237816.0,2340786490.0
,,,120.793.427.371,1.101.965.358.136,(163.646.720.930),(951.301.007.718),107.811.056.859,120793427371.0,1101965358136.0,-163646720930.0,-951301007718.0,107811056859.0
