row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,32.099.000,52.440.319,32099000.0,52440319.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,39.099.665.957,151.774.712.733,39099665957.0,151774712733.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),36.905.578.380,-,36905578380.0,
,,,76.037.343.337,151.827.153.052,76037343337.0,151827153052.0
