row_label_raw,row_label_full,col_0,Tại ngày đầu năm VND,Tăng VND,Giảm VND,Vay dài hạn đáo hạn trong vòng một năm VND,Tại ngày cuối năm VND,numeric__Tại ngày đầu năm VND,numeric__Tăng VND,numeric__Giảm VND,numeric__Vay dài hạn đáo hạn trong vòng một năm VND,numeric__Tại ngày cuối năm VND
Vay ngân hàng (i),Vay ngân hàng (i),Vay ngân hàng (i),223.273.344.341,198.556.518.365,(335.103.679.607),-,86.726.183.099,223273344341.0,198556518365.0,-335103679607.0,,86726183099.0
Vay bên liên quan(Thuyết minh 32(b)),Vay bên liên quan(Thuyết minh 32(b)),Vay bên liên quan(Thuyết minh 32(b)),-,242.000.000.000,(121.000.000.000),-,121.000.000.000,,242000000000.0,-121000000000.0,,121000000000.0
Trái phiếu phát hành đảo hạn trong vòng một năm(Thuyết minh 18(b)),Trái phiếu phát hành đảo hạn trong vòng một năm(Thuyết minh 18(b)),Trái phiếu phát hành đảo hạn trong vòng một năm(Thuyết minh 18(b)),30.000.000.000,-,(30.000.000.000),848.615.235.831,848.615.235.831,30000000000.0,,-30000000000.0,848615235831.0,848615235831.0
Vay dài hạn ngân hàng đáo hạn trong vòng một năm(Thuyết minh 18(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm(Thuyết minh 18(b)),Vay dài hạn ngân hàng đáo hạn trong vòng một năm(Thuyết minh 18(b)),62.700.000.000,-,(62.700.000.000),136.833.333.332,136.833.333.332,62700000000.0,,-62700000000.0,136833333332.0,136833333332.0
Khác,Khác,Khác,81.279.999,-,-,-,81.279.999,81279999.0,,,,81279999.0
,,,316.054.624.340,440.556.518.365,(548.803.679.607),985.448.569.163,1.193.256.032.261,316054624340.0,440556518365.0,-548803679607.0,985448569163.0,1193256032261.0
