row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện Mặt trời TTC Tây Sơn - Bình Định,Thu hồi vốn góp,-,9.604.721,,,9604721.0
Công ty Cổ phần Nhà máy Điện Mặt trời Trúc Sơn,Công ty Cổ phần Nhà máy Điện Mặt trời Trúc Sơn,Công ty Cổ phần Nhà máy Điện Mặt trời Trúc Sơn,"Cổ tức được chiaDoanh thu bán hàng và cung cấp dịch vụThu, chi hộ, dòng tiền thuần",45.349.606.9001.864.467.273248.887.269,38.372.744.3001.440.371.614565.860.154,,4.534960690018645e+29,3.837274430014404e+29
Công ty Cổ phần Năng lượng Điện Gió Tiền Giang,Công ty Cổ phần Năng lượng Điện Gió Tiền Giang,Công ty Cổ phần Năng lượng Điện Gió Tiền Giang,"Góp vốnCho vayThu hồi khoản cho vayLãi cho vayDoanh thu bán hàng và cung cấp dịch vụThu, chi hộ, dòng tiền thuần",137.500.000.000-80.340.000.0006.711.671.2331.711.035.165195.850.960,720.500.000.000191.340.000.00038.000.000.0003.524.376.9853.321.796.544388.457.319,,,7.205000000001913e+63
Công ty Cổ phần Năng lượng VPL,Công ty Cổ phần Năng lượng VPL,Công ty Cổ phần Năng lượng VPL,"VayTrả nợ vayCổ tức được chiaDoanh thu bán hàng và cung cấp dịch vụLãi vayThu, chi hộ, dòng tiền thuầnGóp vốnMua hàng hóa, dịch vụ",116.000.000.00027.000.000.00023.639.610.4005.901.441.0002.695.616.438193.841.550-,-1.526.696.864-233.402.314321.190.360.000500.000,,,
