row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Công ty Cổ phần Chè Thành Ngọc,Mua hàng hóa và dịch vụ,23.672.727,164.188.889,,23672727.0,164188889.0
Công ty TNHH MTV Đường Biên Hòa - Ninh Hòa,Công ty TNHH MTV Đường Biên Hòa - Ninh Hòa,Công ty TNHH MTV Đường Biên Hòa - Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,167.220.000,9.259.259,,167220000.0,9259259.0
Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,Công ty TNHH Kasekam Youveakchun Svay Rieng,Doanh thu bán hàng và cung cấp dịch vụ,88.200.000,60.000.000,,88200000.0,60000000.0
Công ty TNHH MTV Mía Đường Attapeu,Công ty TNHH MTV Mía Đường Attapeu,Công ty TNHH MTV Mía Đường Attapeu,Doanh thu bán hàng và cung cấp dịch vụ,-,110.000.000,,,110000000.0
Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Công ty Cổ phần Du lịch Đồng Thuận,Mua hàng hóa và dịch vụ,7.381.819,-,,7381819.0,
Viện Nghiên cứu và Đảo tạo Quốc tế TTC,Viện Nghiên cứu và Đảo tạo Quốc tế TTC,Viện Nghiên cứu và Đảo tạo Quốc tế TTC,Mua hàng hóa và dịch vụ,2.500.000,-,,2500000.0,
Công ty TNHH Toàn Thịnh Phát Bình Thuận,Công ty TNHH Toàn Thịnh Phát Bình Thuận,Công ty TNHH Toàn Thịnh Phát Bình Thuận,Mua hàng hóa và dịch vụ,22.611.111,-,,22611111.0,
