row_label_raw,row_label_full,Số cổ phiếu,Cổ phiếu phổ thông VND,Cổ phiếu ưu đãi VND,Tổng cộng VND,numeric__Cổ phiếu phổ thông VND,numeric__Cổ phiếu ưu đãi VND,numeric__Tổng cộng VND
303.715.526,303.715.526,303.715.526,3.037.155.260.000,-,3.037.155.260.000,3037155260000.0,,3037155260000.0
64.200.000,64.200.000,64.200.000,-,642.000.000.000,642.000.000.000,,642000000000.0,642000000000.0
18.221.376,18.221.376,18.221.376,182.213.760.000,-,182.213.760.000,182213760000.0,,182213760000.0
386.136.902,386.136.902,386.136.902,3.219.369.020.000,642.000.000.000,3.861.369.020.000,3219369020000.0,642000000000.0,3861369020000.0
19.312.499,19.312.499,19.312.499,193.124.990.000,-,193.124.990.000,193124990000.0,,193124990000.0
405.449.401,405.449.401,405.449.401,3.412.494.010.000,642.000.000.000,4.054.494.010.000,3412494010000.0,642000000000.0,4054494010000.0
