row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Năm nay VND,Năm trước VND,numeric__Nội dung nghiệp vụ,numeric__Năm nay VND,numeric__Năm trước VND
Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Công ty Cổ phần Du lịch Thanh Bình,Mua dịch vụ,127.943.774,105.043.889,,127943774.0,105043889.0
Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín,Mua hàng hóa và dịch vụ,18.000.000,36.000.000,,18000000.0,36000000.0
Công ty Cổ phần Năng lượng Tái tạo Tiền Giang,Công ty Cổ phần Năng lượng Tái tạo Tiền Giang,Công ty Cổ phần Năng lượng Tái tạo Tiền Giang,Góp vốn,-,3.400.000.000,,,3400000000.0
Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty TNHH MTV Nhiệt điện Ninh Hòa,Công ty TNHH MTV Nhiệt điện Ninh Hòa,Doanh thu bán hàng và cung cấp dịch vụ,31.500.000,184.333.333,,31500000.0,184333333.0
Công ty Cổ Phần Năng lượng Solwind,Công ty Cổ Phần Năng lượng Solwind,Công ty Cổ Phần Năng lượng Solwind,Góp vốnVayTrả nợ vayLãi vay,49.990.000.00020.000.000.00020.000.000.000184.109.589,----,,4.99900000002e+41,
Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,Công ty Cổ phần Điện TTC Tây Sơn - Bình Định,Thu hồi vốn góp,-,655.104.294,,,655104294.0
Công ty TNHH Lữ hành Quốc Tế TTC,Công ty TNHH Lữ hành Quốc Tế TTC,Công ty TNHH Lữ hành Quốc Tế TTC,Mua hàng hóa và dịch vụ,2.286.795.776,4.145.214.578,,2286795776.0,4145214578.0
Công ty TNHH Du lịch TTC Huế,Công ty TNHH Du lịch TTC Huế,Công ty TNHH Du lịch TTC Huế,Mua hàng hóa và dịch vụ,28.191.078,-,,28191078.0,
Công ty TNHH Du lịch TTC,Công ty TNHH Du lịch TTC,Công ty TNHH Du lịch TTC,Mua hàng hóa và dịch vụ,38.838.856,36.817.340,,38838856.0,36817340.0
