row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Lãi phạt,Thu nhập khác > Lãi phạt,Lãi phạt,174.000.001,409.326.740,174000001.0,409326740.0
Lãi thuần từ thanh lý TSCĐ,Thu nhập khác > Lãi thuần từ thanh lý TSCĐ,Lãi thuần từ thanh lý TSCĐ,-,162.232.611,,162232611.0
Khác,Thu nhập khác > Khác,Khác,560.039.178,2.017.143.819,560039178.0,2017143819.0
,,,734.039.179,2.588.703.170,734039179.0,2588703170.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
"Lỗ thuần từ xóa số TSCĐ, sau cán trừbồi thường từ cơ quan bảo hiểm","Chi phí khác > Lỗ thuần từ xóa số TSCĐ, sau cán trừbồi thường từ cơ quan bảo hiểm","Lỗ thuần từ xóa số TSCĐ, sau cán trừbồi thường từ cơ quan bảo hiểm",56.645.039,-,56645039.0,
Khác,Chi phí khác > Khác,Khác,827.516.284,6.964.103.431,827516284.0,6964103431.0
,,,884.161.323,6.964.103.431,884161323.0,6964103431.0
