row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị VND,Số cuối năm > Dự phòng VND,Số đầu năm > Giá trị VND,Số đầu năm > Dự phòng VND,numeric__Số cuối năm > Giá trị VND,numeric__Số cuối năm > Dự phòng VND,numeric__Số đầu năm > Giá trị VND,numeric__Số đầu năm > Dự phòng VND
Tạm ứng cho nhân viên (*),Tạm ứng cho nhân viên (*),Tạm ứng cho nhân viên (*),15.966.394.768,-,19.761.512.021,-,15966394768.0,,19761512021.0,
Lãi cho vay bên liên quan(Thuyết minh 32(b)),Lãi cho vay bên liên quan(Thuyết minh 32(b)),Lãi cho vay bên liên quan(Thuyết minh 32(b)),1.811.136.522,-,1.264.291.379,-,1811136522.0,,1264291379.0,
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,38.331.242,-,7.189.000,-,38331242.0,,7189000.0,
Khác,Khác,Khác,6.152.364.501,-,3.383.592.708,-,6152364501.0,,3383592708.0,
,,,23.968.227.033,-,24.416.585.108,-,23968227033.0,,24416585108.0,
Trong đóBên liên quan(Thuyết minh 32(b)),Trong đóBên liên quan(Thuyết minh 32(b)),Trong đóBên liên quan(Thuyết minh 32(b)),1.811.136.522,-,1.264.291.379,-,1811136522.0,,1264291379.0,
Bên thứ ba,Bên thứ ba,Bên thứ ba,22.157.090.511,-,23.152.293.729,-,22157090511.0,,23152293729.0,
,,,23.968.227.033,-,24.416.585.108,-,23968227033.0,,24416585108.0,
