row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.427.434.413.193,1.481.593.622.617,,,6427434413193.0,1481593622617.0
310,310,310,I. Nợ ngắn hạn,,3.203.599.231.313,972.766.572.675,,,3203599231313.0,972766572675.0
311,311,311,1. Phải trả người bán ngắn hạn,18,184.458.389.485,93.835.374.585,,18.0,184458389485.0,93835374585.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,19,1.373.635.526.194,404.352.317.354,,19.0,1373635526194.0,404352317354.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,20,80.694.037.479,69.976.249.971,,20.0,80694037479.0,69976249971.0
314,314,314,4. Phải trả người lao động,,13.241.540.875,2.343.115.847,,,13241540875.0,2343115847.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,162.404.822.963,102.051.313.865,,21.0,162404822963.0,102051313865.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,22,3.913.889.825,1.022.767.444,,22.0,3913889825.0,1022767444.0
319,319,319,7. Phải trả ngắn hạn khác,23,989.773.710.262,132.332.725.232,,23.0,989773710262.0,132332725232.0
320,320,320,8. Vay ngắn hạn,24,377.142.139.818,154.989.467.103,,24.0,377142139818.0,154989467103.0
322,322,322,"9. Quý khen thưởng, phúc lợi",,18.335.174.412,11.863.241.274,,,18335174412.0,11863241274.0
330,330,330,II. Nợ dài hạn,,3.223.835.181.880,508.827.049.942,,,3223835181880.0,508827049942.0
336,336,336,1. Doanh thu chưa thực hiện dài hạn,22,13.634.891.918,13.941.086.762,,22.0,13634891918.0,13941086762.0
337,337,337,2. Phải trả dài hạn khác,23,1.340.201.662.484,2.044.973.458,,23.0,1340201662484.0,2044973458.0
338,338,338,3. Vay dài hạn,24,1.869.998.627.478,492.840.989.722,,24.0,1869998627478.0,492840989722.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,3.267.609.167.705,2.884.277.065.442,,,3267609167705.0,2884277065442.0
410,410,410,I. Vốn chủ sở hữu,25.1,3.267.609.167.705,2.884.277.065.442,,251.0,3267609167705.0,2884277065442.0
411,411,411,1. Vốn cổ phần,,3.031.926.860.000,2.530.490.680.000,,,3031926860000.0,2530490680000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.031.926.860.000,2.530.490.680.000,,,3031926860000.0,2530490680000.0
412,412,412,2. Thặng dư vốn cổ phần,,10.867.980.806,10.867.980.806,,,10867980806.0,10867980806.0
415,415,415,3. Cổ phiếu quỹ,,(2.500.560.000),(580.000.000),,,-2500560000.0,-580000000.0
418,418,418,4. Quý đầu tư phát triển,,21.538.709.553,21.538.709.553,,,21538709553.0,21538709553.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,205.776.177.346,321.959.695.083,,,205776177346.0,321959695083.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,-,-,,,,
421b,421a > 421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,205.776.177.346,321.959.695.083,,,205776177346.0,321959695083.0
440,421a > 440,440,TỔNG CỘNG NGUỒN VỐN,,9.695.043.580.898,4.365.870.688.059,,,9695043580898.0,4365870688059.0
