row_label_raw,row_label_full,col_0,col_1,VND,VND_1,numeric__col_1,numeric__VND,numeric__VND_1
,,,,Số cuối năm,Số đầu năm,,,
Cho vay bên liên quan (Thuyết minh số 32),Cho vay bên liên quan (Thuyết minh số 32),Cho vay bên liên quan (Thuyết minh số 32),(i),34.800.000.000,10.644.510.334,,34800000000.0,10644510334.0
Cho vay bên khác,Cho vay bên khác,Cho vay bên khác,,-,8.238.874.721,,,8238874721.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,34.800.000.000,18.883.385.055,,34800000000.0,18883385055.0
