row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,VNDNăm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__VNDNăm trước
Đất XanhHội An,Đất XanhHội An,Đất XanhHội An,Công ty con,Góp vốnNhận vốn gópHĐHTKD,1.000.000.000.000997.000.000.000,-,,,1.000000000000997e+24,
SaigonRiverside,SaigonRiverside,SaigonRiverside,Công ty con,Góp vốnNhận vốn gópHĐHTKD,712.500.000.000712.500.000.000,-,,,7.125000000007125e+23,
LDG,LDG,LDG,Công ty liên kết,Mua 25.500.000 cổ phiếu phát hành cho cổ đông chiến lượcCho vayLãi từ cho vayDoanh thu dịch vụ BĐS,255.000.000.00034.800.000.0001.431.875.000118.825.852,-2.058.750.000-,,,2.55000000000348e+41,
Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Đất Xanh Miền Bắc,Công ty con,Vốn góp HĐHTKDNhận chuyển nhượng cổ phầnSài ĐồngDoanh thu dịch vụ BĐSCổ tứcGóp vốnPhí thương hiệuLãi từ cho vay,239.777.929.000126.150.812.00082.816.739.18674.651.250.00070.890.000.00030.000.000-,65.425.697.000-34.189.208.81423.090.250.00021.930.000.00070.000.000463.333.333,,,,
Saigon Riverview,Đất Xanh Miền Bắc > Saigon Riverview,Saigon Riverview,Công ty con,Góp vốn,187.448.297.795,-,,,187448297795.0,
Đất Xanh Miền Trung,Đất Xanh Miền Bắc > Đất Xanh Miền Trung,Đất Xanh Miền Trung,Công ty con,Vốn góp HĐHTKDCổ tứcGóp vốnDoanh thu dịch vụ BĐSPhií thương hiệu,150.254.340.440108.405.000.000102.960.000.00029.716.847.52830.000.000,38.624.176.00014.476.000.00013.750.000.00010.120.358.58970.000.000,,,1.5025434044010841e+54,3.862417600014476e+51
Đất Xanh Miền Nam,Đất Xanh Miền Nam,Đất Xanh Miền Nam,Công ty con,Vốn góp HĐHTKDDoanh thu dịch vụ BĐSPhií dịch vụNhận ký quỹPhí thương hiệuCổ tứcGóp vốn,133.489.376.54927.842.041.68816.026.950.128552.584.01330.000.000-,-6.368.314.4895.806.056.281-30.000.00011.832.000.0008.670.000.000,,,,
Xuân Định,Đất Xanh Miền Nam > Xuân Định,Xuân Định,Công ty con,Nhận vốn gópHĐHTKDGóp vốnCho vayTạm ứng vốnLãi từ cho vay,132.000.000.000-,-135.000.000.000644.510.334200.000.00040.613.646,,,,-1.350000000006445e+37
