row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
10,10,10,Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,1.183.316.240.033,1.395.100.682.209,,261.0,1183316240033.0,1395100682209.0
11,11,11,Giá vốn hàng bán và dịch vụ cung cấp,27,(619.339.789.157),(964.618.498.866),,27.0,-619339789157.0,-964618498866.0
20,20,20,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,563.976.450.876,430.482.183.343,,,563976450876.0,430482183343.0
21,21,21,Doanh thu hoạt động tài chính,26.2,278.778.277.374,207.237.085.391,,262.0,278778277374.0,207237085391.0
22,22,22,Chỉ phí tài chính,28,(48.854.144.705),(27.805.936.133),,28.0,-48854144705.0,-27805936133.0
23,23,23,Trong đó: Chi phí lãi vay,,(47.403.558.021),(29.102.553.750),,,-47403558021.0,-29102553750.0
25,25,25,Chỉ phí bán hàng,29,(75.011.928.463),(72.342.904.127),,29.0,-75011928463.0,-72342904127.0
26,26,26,Chỉ phí quản lý doanh nghiệp,29,(111.539.790.453),(92.529.351.418),,29.0,-111539790453.0,-92529351418.0
30,30,30,Lợi nhuận thuần từ hoạt động kinh doanh,,607.348.864.629,445.041.077.056,,,607348864629.0,445041077056.0
31,31,31,Thu nhập khác,30,19.179.191.884,17.861.759.264,,30.0,19179191884.0,17861759264.0
32,32,32,Chỉ phí khác,30,(6.913.521.710),(1.737.954.693),,30.0,-6913521710.0,-1737954693.0
40,40,40,Lợi nhuận khác,30,12.265.670.174,16.123.804.571,,30.0,12265670174.0,16123804571.0
50,50,50,Tổng lợi nhuận kế toán trước thuế,,619.614.534.803,461.164.881.627,,,619614534803.0,461164881627.0
51,51,51,Chỉ phí thuế TNDN hiện hành,31.2,(94.347.345.016),(73.066.263.469),,312.0,-94347345016.0,-73066263469.0
52,52,52,Thu nhập (chỉ phí) thuế TNDN hoãn lại,31.3,12.193.265.928,(2.740.098.778),,313.0,12193265928.0,-2740098778.0
60,60,60,Lợi nhuận sau thuế TNDN,,537.460.455.715,385.358.519.380,,,537460455715.0,385358519380.0
