row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Bất động sản dở dang,Bất động sản dở dang,Bất động sản dở dang,1.768.958.785.689,418.452.012.369,1768958785689.0,418452012369.0
- Dự án Gem Riverside,- Dự án Gem Riverside,- Dự án Gem Riverside,1.098.991.356.286,-,1098991356286.0,
- Dự án Lux Garden,- Dự án Lux Garden,- Dự án Lux Garden,264.828.437.402,118.853.822.379,264828437402.0,118853822379.0
- Dự án Opal Garden,- Dự án Opal Garden,- Dự án Opal Garden,246.243.340.818,59.046.472.955,246243340818.0,59046472955.0
- Dự án Opal Skyview,- Dự án Opal Skyview,- Dự án Opal Skyview,86.202.258.536,66.124.076.709,86202258536.0,66124076709.0
- Dự án Luxcity,- Dự án Luxcity,- Dự án Luxcity,72.187.671.780,27.532.661.084,72187671780.0,27532661084.0
- Dự án Opal Riverside,- Dự án Opal Riverside,- Dự án Opal Riverside,-,146.389.258.375,,146389258375.0
- Dự án khác,- Dự án khác,- Dự án khác,505.720.867,505.720.867,505720867.0,505720867.0
Bất động sản thành phẩm,Bất động sản thành phẩm,Bất động sản thành phẩm,289.605.315.732,219.237.981.581,289605315732.0,219237981581.0
- Dự án Opal Riverside,- Dự án Opal Riverside,- Dự án Opal Riverside,285.550.251.829,-,285550251829.0,
"- Dự án Sunview 1, 2","- Dự án Sunview 1, 2","- Dự án Sunview 1, 2",4.055.063.903,-,4055063903.0,
- Dự án Luxcity,- Dự án Luxcity,- Dự án Luxcity,-,219.237.981.581,,219237981581.0
Hàng hóa,Hàng hóa,Hàng hóa,962.191.780,867.608.713,962191780.0,867608713.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",74.588.523,26.165.998,74588523.0,26165998.0
Bất động sản hàng hóa,Bất động sản hàng hóa,Bất động sản hàng hóa,-,4.099.221.150,,4099221150.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.059.600.881.724,642.682.989.811,2059600881724.0,642682989811.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,-,(1.249.221.145),,-1249221145.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,2.059.600.881.724,641.433.768.666,2059600881724.0,641433768666.0
