row_label_raw,row_label_full,Thuế giá trị gia tăng,Số đầu năm > 17.135.188.326,Số phải nộp trong năm > 129.620.016.198,Số đã nộp trong năm > (143.790.894.701),VND Số cuối năm > 2.964.309.823,numeric__Số đầu năm > 17.135.188.326,numeric__Số phải nộp trong năm > 129.620.016.198,numeric__Số đã nộp trong năm > (143.790.894.701),numeric__VND Số cuối năm > 2.964.309.823
Thuế TNDN,Thuế TNDN,Thuế TNDN,50.626.028.101,94.347.345.016,(68.488.007.863),76.485.365.254,50626028101.0,94347345016.0,-68488007863.0,76485365254.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.215.033.544,14.993.597.195,(15.964.268.337),1.244.362.402,2215033544.0,14993597195.0,-15964268337.0,1244362402.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,69.976.249.971,238.960.958.409,(228.243.170.901),80.694.037.479,69976249971.0,238960958409.0,-228243170901.0,80694037479.0
