row_label_raw,row_label_full,col_0,31/12/2020VND,31/12/2019VND,numeric__31/12/2020VND,numeric__31/12/2019VND
Vay ngắn hạn tổ chức tin dụng,Vay ngắn hạn tổ chức tin dụng,Vay ngắn hạn tổ chức tin dụng,2.206.843.000.000,829.615.050.000,2206843000000.0,829615050000.0
Ngân hàng TMCP Tiên Phong - CN Hà Nội,Ngân hàng TMCP Tiên Phong - CN Hà Nội,Ngân hàng TMCP Tiên Phong - CN Hà Nội,720.000.000.000,300.000.000.000,720000000000.0,300000000000.0
Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,Ngân hàng TMCP Ngoại thương Việt Nam,305.000.000.000,229.615.050.000,305000000000.0,229615050000.0
Ngân hàng TNHH CTBC - CN HCM,Ngân hàng TNHH CTBC - CN HCM,Ngân hàng TNHH CTBC - CN HCM,100.000.000.000,100.000.000.000,100000000000.0,100000000000.0
Ngân hàng TNHH MTV Woori Việt Nam - Chi nhánh Hà Nội,Ngân hàng TNHH MTV Woori Việt Nam - Chi nhánh Hà Nội,Ngân hàng TNHH MTV Woori Việt Nam - Chi nhánh Hà Nội,241.800.000.000,200.000.000.000,241800000000.0,200000000000.0
Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,Ngân hàng TNHH Indovina,200.000.000.000,-,200000000000.0,
Ngân hàng Thương mại Cổ phần Hàng hải Việt Nam,Ngân hàng Thương mại Cổ phần Hàng hải Việt Nam,Ngân hàng Thương mại Cổ phần Hàng hải Việt Nam,95.000.000.000,-,95000000000.0,
Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng TMCP Quốc tế Việt Nam,Ngân hàng TMCP Quốc tế Việt Nam,199.491.000.000,-,199491000000.0,
Ngân Hàng Thương Mại Cổ Phần Việt Nam Thịnh Vương,Ngân Hàng Thương Mại Cổ Phần Việt Nam Thịnh Vương,Ngân Hàng Thương Mại Cổ Phần Việt Nam Thịnh Vương,198.242.000.000,-,198242000000.0,
Ngân hàng TNHH Một Thành Viên Shinhan Việt Nam,Ngân hàng TNHH Một Thành Viên Shinhan Việt Nam,Ngân hàng TNHH Một Thành Viên Shinhan Việt Nam,47.500.000.000,-,47500000000.0,
Ngân hàng Thương mại cổ phần Kỹ Thương Việt Nam,Ngân hàng Thương mại cổ phần Kỹ Thương Việt Nam,Ngân hàng Thương mại cổ phần Kỹ Thương Việt Nam,99.810.000.000,-,99810000000.0,
