row_label_raw,row_label_full,STT,Danh mục các khoản đầu tư,Số lượng bán Đơn vị,Tổng giá trị bán VND,Giá vốn bình quân gia quyền VND,Lãi bán chứng khoán năm nay VND,Lãi bán chứng khoán năm trước VND,numeric__Danh mục các khoản đầu tư,numeric__Số lượng bán Đơn vị,numeric__Tổng giá trị bán VND,numeric__Giá vốn bình quân gia quyền VND,numeric__Lãi bán chứng khoán năm nay VND,numeric__Lãi bán chứng khoán năm trước VND
1,1,1,Cổ phiếu niêm yết,24.632.850,712.992.238.678,671.702.461.174,41.289.777.504,7.695.679.053,,24632850.0,712992238678.0,671702461174.0,41289777504.0,7695679053.0
1,1,1,HPG,4.750.700,146.049.374.000,134.453.551.666,11.595.822.334,715.988.343,,4750700.0,146049374000.0,134453551666.0,11595822334.0,715988343.0
1,1,1,MSN,314.050,23.481.952.000,19.827.305.390,3.654.646.610,253.500,,314050.0,23481952000.0,19827305390.0,3654646610.0,253500.0
1,1,1,TCB,2.112.450,52.050.754.000,48.519.618.168,3.531.135.832,61.745.494,,2112450.0,52050754000.0,48519618168.0,3531135832.0,61745494.0
1,1,1,HSG,2.600.000,37.141.000.000,33.795.208.600,3.345.791.400,-,,2600000.0,37141000000.0,33795208600.0,3345791400.0,
1,1,1,STB,2.913.540,41.655.737.500,38.525.375.194,3.130.362.306,-,,2913540.0,41655737500.0,38525375194.0,3130362306.0,
1,1,1,FPT,1.303.980,69.094.685.500,65.527.022.486,3.567.663.014,3.524.270.788,,1303980.0,69094685500.0,65527022486.0,3567663014.0,3524270788.0
1,1,1,PNJ,614.140,48.931.633.000,46.149.653.631,2.781.979.369,297.109.437,,614140.0,48931633000.0,46149653631.0,2781979369.0,297109437.0
1,1,1,REE,1.485.880,51.035.792.000,49.351.890.799,1.683.901.201,42.254.852,,1485880.0,51035792000.0,49351890799.0,1683901201.0,42254852.0
1,1,1,MWG,372.130,40.887.226.000,39.188.040.307,1.699.185.693,1.645.808.958,,372130.0,40887226000.0,39188040307.0,1699185693.0,1645808958.0
1,1,1,Cổ phiếu niêm yết khác,8.165.980,202.664.084.678,196.364.794.933,6.299.289.745,1.408.247.681,,8165980.0,202664084678.0,196364794933.0,6299289745.0,1408247681.0
2,2,2,Chứng chỉ tiền gửi,1.200.700,2.012.920.794.678,2.008.646.574.000,4.274.220.678,6.467.419.269,,1200700.0,2012920794678.0,2008646574000.0,4274220678.0,6467419269.0
3,3,3,Trái phiếu niêm yết,23.250.000,2.427.953.980.000,2.427.513.460.000,440.520.000,2.480.100.000,,23250000.0,2427953980000.0,2427513460000.0,440520000.0,2480100000.0
3,3,3,Trái phiếu TD2025006,1.000.000,100.567.000.000,100.367.500.000,199.500.000,-,,1000000.0,100567000000.0,100367500000.0,199500000.0,
3,3,3,Trái phiếu TD2030016,1.950.000,190.413.350.000,190.381.800.000,31.550.000,-,,1950000.0,190413350000.0,190381800000.0,31550000.0,
3,3,3,Trái phiếu TD2035024,1.610.000,160.725.080.000,160.697.580.000,27.500.000,-,,1610000.0,160725080000.0,160697580000.0,27500000.0,
3,3,3,Trái phiếu TD2035026,2.200.000,222.409.400.000,222.385.400.000,24.000.000,-,,2200000.0,222409400000.0,222385400000.0,24000000.0,
3,3,3,Trái phiếu TD1636502,-,-,-,-,1.644.400.000,,,,,,1644400000.0
3,3,3,Trái phiếu niêm yết khác,16.490.000,1.753.839.150.000,1.753.681.180.000,157.970.000,835.700.000,,16490000.0,1753839150000.0,1753681180000.0,157970000.0,835700000.0
4,4,4,Trái phiếu chưa niêm yết,32.861.513,3.606.004.417.321,3.545.791.142.580,60.213.274.741,74.029.412.314,,32861513.0,3606004417321.0,3545791142580.0,60213274741.0,74029412314.0
4,4,4,Trái phiếu VCPBOND2020-02,5.381.819,555.700.198.167,541.734.831.108,13.965.367.059,-,,5381819.0,555700198167.0,541734831108.0,13965367059.0,
4,4,4,Trái phiếu NVLBOND2020-01,6.741.325,689.429.781.571,678.199.185.916,11.230.595.655,-,,6741325.0,689429781571.0,678199185916.0,11230595655.0,
4,4,4,Trái phiếu BCMBOND2019-01,1.820.289,188.494.855.545,183.679.773.293,4.815.082.252,-,,1820289.0,188494855545.0,183679773293.0,4815082252.0,
4,4,4,Trái phiếu HPXBOND2020-01,2.091.626,213.843.452.929,209.424.797.503,4.418.655.426,-,,2091626.0,213843452929.0,209424797503.0,4418655426.0,
4,4,4,Trái phiếu NVLBOND2019-05,1.975.132,204.342.506.327,200.554.345.896,3.788.160.431,6.132.513.545,,1975132.0,204342506327.0,200554345896.0,3788160431.0,6132513545.0
