row_label_raw,row_label_full,col_0,Nội dung nghiệp vụ,31/12/2020 Phải thu/(Phải trả) VND,31/12/2019 Phải thu/(Phải trả) VND,numeric__Nội dung nghiệp vụ,numeric__31/12/2020 Phải thu/(Phải trả) VND,numeric__31/12/2019 Phải thu/(Phải trả) VND
Ngân hàng TMCPQuân Đội,Ngân hàng TMCPQuân Đội,Ngân hàng TMCPQuân Đội,Tiền gửi thanh toán của Công tyTiền gửi có kỳ hạn của Công tyLãi dự thu tiền gửi của Công tyTiền gửi giao dịch của Nhà đầu tưPhải thu phí hợp tác cho vay thanh toán tiền mua chứng khoánPhải trả chi phí thuê văn phòng,30.143.673.271542.320.000.00013.511.698.9591.110.119.671.561782.863.203(332.000.000),228.169.753.092640.000.000.000-119.520.561.96332.241.127-,,,
Công ty TNHH bảo hiểm nhân thọ MB Ageas,Ngân hàng TMCPQuân Đội > Công ty TNHH bảo hiểm nhân thọ MB Ageas,Công ty TNHH bảo hiểm nhân thọ MB Ageas,Đặt cọc thuê văn phòng,(1.111.228.170),(1.111.228.170),,-1111228170.0,-1111228170.0
Công ty TNHH Quản lý nợ và khai thác tài sản Ngân hàng TMCPQuân đội,Ngân hàng TMCPQuân Đội > Công ty TNHH Quản lý nợ và khai thác tài sản Ngân hàng TMCPQuân đội,Công ty TNHH Quản lý nợ và khai thác tài sản Ngân hàng TMCPQuân đội,Đặt cọc thuê văn phòng,13.258.300,-,,13258300.0,
Công ty TNHH Quản lý nợ và khai thác tài sản Ngân hàng TMCPQuân đội,Ngân hàng TMCPQuân Đội > Công ty TNHH Quản lý nợ và khai thác tài sản Ngân hàng TMCPQuân đội,Công ty TNHH Quản lý nợ và khai thác tài sản Ngân hàng TMCPQuân đội,Phải trả chi phí tiền điện và thuê văn phòng,(80.178.296),-,,-80178296.0,
