row_label_raw,row_label_full,col_0,31/12/2020 > Giá gốc VND,31/12/2020 > Giá trị hợp lý VND,31/12/2019 > Giá gốc VND,31/12/2019 > Giá trị hợp lý VND,numeric__31/12/2020 > Giá gốc VND,numeric__31/12/2020 > Giá trị hợp lý VND,numeric__31/12/2019 > Giá gốc VND,numeric__31/12/2019 > Giá trị hợp lý VND
Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,Cho vay hoạt động ký quỹ,3.737.988.034.551,3.737.988.034.551,2.575.617.585.270,2.575.617.585.270,3737988034551.0,3737988034551.0,2575617585270.0,2575617585270.0
Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,Cho vay hoạt động ứng trước tiền bán của khách hàng,385.351.727.245,385.351.727.245,113.781.377.856,113.781.377.856,385351727245.0,385351727245.0,113781377856.0,113781377856.0
Tổng cộng,Tổng cộng,Tổng cộng,4.123.339.761.796,4.123.339.761.796,2.689.398.963.126,2.689.398.963.126,4123339761796.0,4123339761796.0,2689398963126.0,2689398963126.0
