row_label_raw,row_label_full,31/12/2020 > Số lượng,31/12/2020 > Giá gốcVND,31/12/2020 > Giá trị ghi sốVND,31/12/2020 > Giá trị dự phòngVND,31/12/2019 > Giá trị dự phòngVND,(Trích lập)/Hoànnhập trong nămVND,numeric__31/12/2020 > Giá gốcVND,numeric__31/12/2020 > Giá trị ghi sốVND,numeric__31/12/2020 > Giá trị dự phòngVND,numeric__31/12/2019 > Giá trị dự phòngVND,numeric__(Trích lập)/Hoànnhập trong nămVND
1.710.000,1.710.000,1.710.000,46.768.500.000,22.230.000.000,(24.538.500.000),(24.538.500.000),-,46768500000.0,22230000000.0,-24538500000.0,-24538500000.0,
894.705,894.705,894.705,26.214.856.500,7.157.640.000,(19.057.216.500),(19.057.216.500),-,26214856500.0,7157640000.0,-19057216500.0,-19057216500.0,
-,-,-,-,-,-,(7.640.000.000),7.640.000.000,,,,-7640000000.0,7640000000.0
-,-,-,-,-,-,(1.230.000.000),1.230.000.000,,,,-1230000000.0,1230000000.0
492.000,492.000,492.000,7.380.000.000,4.920.000.000,(2.460.000.000),(2.460.000.000),-,7380000000.0,4920000000.0,-2460000000.0,-2460000000.0,
2.800.153,2.800.153,2.800.153,33.002.172.869,20.002.159.924,(13.000.012.945),(13.000.012.945),-,33002172869.0,20002159924.0,-13000012945.0,-13000012945.0,
5.896.858,5.896.858,5.896.858,113.365.529.369,54.309.799.924,(59.055.729.445),(67.925.729.445),8.870.000.000,113365529369.0,54309799924.0,-59055729445.0,-67925729445.0,8870000000.0
