row_label_raw,row_label_full,col_0,Năm 2020VND,Năm 2019VND,numeric__Năm 2020VND,numeric__Năm 2019VND
Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,Lợi nhuận thuần trước thuế,336.105.078.681,288.578.263.816,336105078681.0,288578263816.0
Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,Các điều chỉnh tăng/(giảm) lợi nhuận theo kế toán,,,,
Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,Các khoản điều chỉnh tăng,,,,
- Chi phí không được khấu trừ,Các khoản điều chỉnh tăng > - Chi phí không được khấu trừ,- Chi phí không được khấu trừ,3.446.425.487,5.168.599.757,3446425487.0,5168599757.0
- Chi phí dự phòng phải thu khó đòi trích trước,- Chi phí dự phòng phải thu khó đòi trích trước,- Chi phí dự phòng phải thu khó đòi trích trước,,-,,
Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,Các khoản điều chỉnh giảm,,,,
- Thu nhập từ cổ tức,Các khoản điều chỉnh giảm > - Thu nhập từ cổ tức,- Thu nhập từ cổ tức,(2.540.557.285),(1.926.280.537),-2540557285.0,-1926280537.0
- Hoàn nhập các chênh lệch tạm thời,Các khoản điều chỉnh giảm > - Hoàn nhập các chênh lệch tạm thời,- Hoàn nhập các chênh lệch tạm thời,-,(30.771.320.183),,-30771320183.0
- Chênh lệch thuần đánh giá lại tài sản tài chính FVTPL,Các khoản điều chỉnh giảm > - Chênh lệch thuần đánh giá lại tài sản tài chính FVTPL,- Chênh lệch thuần đánh giá lại tài sản tài chính FVTPL,(6.206.301.436),(21.740.128.988),-6206301436.0,-21740128988.0
- Chênh lệch tỷ giá hối đoái,Các khoản điều chỉnh giảm > - Chênh lệch tỷ giá hối đoái,- Chênh lệch tỷ giá hối đoái,(12.586.680),(808.291),-12586680.0,-808291.0
Thu nhập chịu thuế uốc tính năm hiện hành,Các khoản điều chỉnh giảm > Thu nhập chịu thuế uốc tính năm hiện hành,Thu nhập chịu thuế uốc tính năm hiện hành,330.792.058.767,239.308.325.574,330792058767.0,239308325574.0
Thuế suất thuế TNDN,Các khoản điều chỉnh giảm > Thuế suất thuế TNDN,Thuế suất thuế TNDN,20%,20%,0.2,0.2
Thuế TNDN phải trả uốc tính cho năm hiện hành,Các khoản điều chỉnh giảm > Thuế TNDN phải trả uốc tính cho năm hiện hành,Thuế TNDN phải trả uốc tính cho năm hiện hành,66.158.411.754,47.861.665.115,66158411754.0,47861665115.0
Thuế TNDN phải nộp thêm,Các khoản điều chỉnh giảm > Thuế TNDN phải nộp thêm,Thuế TNDN phải nộp thêm,-,411.849.179,,411849179.0
Tổng cộng,Các khoản điều chỉnh giảm > Tổng cộng,Tổng cộng,66.158.411.754,48.273.514.294,66158411754.0,48273514294.0
