row_label_raw,row_label_full,col_0,Quá hạn dưới 90 ngày Triệu VND,Quá hạn từ 91 đến 180 ngày Triệu VND,Quá hạn từ 181 đến 360 ngày Triệu VND,Quá hạn trên 360 ngày Triệu VND,Tổng cộng Triệu VND,numeric__Quá hạn dưới 90 ngày Triệu VND,numeric__Quá hạn từ 91 đến 180 ngày Triệu VND,numeric__Quá hạn từ 181 đến 360 ngày Triệu VND,numeric__Quá hạn trên 360 ngày Triệu VND,numeric__Tổng cộng Triệu VND
Cho vay khách hàng Mua nợ,Cho vay khách hàng Mua nợ,Cho vay khách hàng Mua nợ,151.002,16.010,16.202,463.880,647.094,151002.0,16010.0,16202.0,463880.0,647094.0
Cho vay khách hàng Mua nợ,Cho vay khách hàng Mua nợ,Cho vay khách hàng Mua nợ,-,-,-,2.109,2.109,,,,2109.0,2109.0
Cho vay khách hàng Mua nợ,Cho vay khách hàng Mua nợ,Cho vay khách hàng Mua nợ,151.002,16.010,16.202,465.989,649.203,151002.0,16010.0,16202.0,465989.0,649203.0
