row_label_raw,row_label_full,col_0,1/1/2019Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2019Triệu VND,numeric__1/1/2019Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2019Triệu VND
Phải thu Ngân sách Nhà nướcThuế khác,Phải thu Ngân sách Nhà nướcThuế khác,Phải thu Ngân sách Nhà nướcThuế khác,29,-,(6),23,29.0,,-6.0,23.0
Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,12.309,91.413,(94.848),8.874,12309.0,91413.0,-94848.0,8874.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,150.039,240.165,(338.183),52.021,150039.0,240165.0,-338183.0,52021.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,5.990,166.494,(163.960),8.524,5990.0,166494.0,-163960.0,8524.0
,,,168.338,498.072,(596.991),69.419,168338.0,498072.0,-596991.0,69419.0
