row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2020,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND > Tại ngày 31 tháng 12 năm 2020,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Tài sản Triệu VND > Tại ngày 31 tháng 12 năm 2020,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Nợ phải trả Triệu VND > Tại ngày 31 tháng 12 năm 2020,Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Giá trị thuần Triệu VND > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Triệu VND > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng) > Tài sản Triệu VND > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Nợ phải trả Triệu VND > Tại ngày 31 tháng 12 năm 2020,numeric__Tổng giá trị ghi số kế toán (theo tỷ giá tại ngày lập báo cáo) > Giá trị thuần Triệu VND > Tại ngày 31 tháng 12 năm 2020
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,14.095.713,-,(11.623),(11.623),14095713.0,,-11623.0,-11623.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,90.573.927,-,(40.407),(40.407),90573927.0,,-40407.0,-40407.0
,,,104.669.640,-,(52.030),(52.030),104669640.0,,-52030.0,-52030.0
Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,Tại ngày 31 tháng 12 năm 2019,,,,
Giao dịch kỳ hạn tiền tệ,Tại ngày 31 tháng 12 năm 2019 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,16.476.227,-,(38.162),(38.162),16476227.0,,-38162.0,-38162.0
Giao dịch hoán đổi tiền tệ,Tại ngày 31 tháng 12 năm 2019 > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,83.776.241,30.746,-,30.746,83776241.0,30746.0,,30746.0
,,,100.252.468,30.746,(38.162),(7.416),100252468.0,30746.0,-38162.0,-7416.0
