row_label_raw,row_label_full,col_0,1/1/2020Triệu VND,Số phát sinh trong nămTriệu VND,Số đã nộp trong nămTriệu VND,31/12/2020Triệu VND,numeric__1/1/2020Triệu VND,numeric__Số phát sinh trong nămTriệu VND,numeric__Số đã nộp trong nămTriệu VND,numeric__31/12/2020Triệu VND
Phải thu Ngân sách Nhà nướcThuế khác,Phải thu Ngân sách Nhà nướcThuế khác,Phải thu Ngân sách Nhà nướcThuế khác,23,-,(17),6,23.0,,-17.0,6.0
Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,Phải trả Ngân sách Nhà nướcThuế giá trị gia tăng,8.874,71.703,(71.011),9.566,8874.0,71703.0,-71011.0,9566.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,52.021,507.091,(390.496),168.616,52021.0,507091.0,-390496.0,168616.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,8.524,149.699,(131.828),26.395,8524.0,149699.0,-131828.0,26395.0
,,,69.419,728.493,(593.335),204.577,69419.0,728493.0,-593335.0,204577.0
