row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,,,
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,20.359.923,13.990.874,20359923.0,13990874.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,3.025.267,1.924.863,3025267.0,1924863.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,58.758.552,61.272.331,58758552.0,61272331.0
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,3.156.295,2.920.908,3156295.0,2920908.0
Tiền ký quỹ,Tiền ký quỹ,Tiền ký quỹ,,,,
Tiền ký quỹ bằng VND,Tiền ký quỹ > Tiền ký quỹ bằng VND,Tiền ký quỹ bằng VND,2.154.177,736.504,2154177.0,736504.0
Tiền ký quỹ bằng ngoại tệ,Tiền ký quỹ > Tiền ký quỹ bằng ngoại tệ,Tiền ký quỹ bằng ngoại tệ,63.107,12.400,63107.0,12400.0
Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,Tiền gửi vốn chuyên dùng,,,,
Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng > Tiền gửi vốn chuyên dùng bằng VND,Tiền gửi vốn chuyên dùng bằng VND,47.976,31.996,47976.0,31996.0
Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng > Tiền gửi vốn chuyên dùng bằng ngoại tệ,Tiền gửi vốn chuyên dùng bằng ngoại tệ,3.389,6.659,3389.0,6659.0
,,,87.568.686,80.896.535,87568686.0,80896535.0
Tiền gửi của khách hàng theo đối tượng khách hàng như sau:,Tiền gửi của khách hàng theo đối tượng khách hàng như sau:,Tiền gửi của khách hàng theo đối tượng khách hàng như sau:,Tiền gửi của khách hàng theo đối tượng khách hàng như sau:,Tiền gửi của khách hàng theo đối tượng khách hàng như sau:,,
,,,31/12/2020Triệu VND,31/12/2019Triệu VND,,
Tiền gửi của tổ chức kinh tế,Tiền gửi của khách hàng theo đối tượng khách hàng như sau: > Tiền gửi của tổ chức kinh tế,Tiền gửi của tổ chức kinh tế,42.995.174,31.436.054,42995174.0,31436054.0
Tiền gửi của cá nhân,Tiền gửi của khách hàng theo đối tượng khách hàng như sau: > Tiền gửi của cá nhân,Tiền gửi của cá nhân,44.573.512,49.460.481,44573512.0,49460481.0
,,,87.568.686,80.896.535,87568686.0,80896535.0
Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,Lãi suất năm tại thời điểm cuối năm như sau:,,
,,,31/12/2020,31/12/2019,,
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,"0,00% - 0,20%","0,00% - 0,80%",,
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,"0,00% - 0,10%","0,00% - 0,20%",,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,"3,50% - 6,00%","5,00% - 8,50%",,
Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,Tiền gửi có kỳ hạn bằng ngoại tệ,"0,00% - 1,70%","0,00% - 1,50%",,
