row_label_raw,row_label_full,col_0,31/12/2020,31/12/2020_1,31/12/2019,31/12/2019_1,numeric__31/12/2020,numeric__31/12/2020_1,numeric__31/12/2019,numeric__31/12/2019_1
,,,Triệu VND,%,Triệu VND,%,,,,
Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,Cho vay các TCKT,,,,
Doanh nghiệp Nhà nước,Cho vay các TCKT > Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,1.930.673,"2,44%",1.944.754,"3,07%",1930673.0,0.024399999999999998,1944754.0,0.030699999999999998
Công ty trách nhiệm hữu hạn Nhà nước,Cho vay các TCKT > Công ty trách nhiệm hữu hạn Nhà nước,Công ty trách nhiệm hữu hạn Nhà nước,1.863.677,"2,36%",1.220.073,"1,93%",1863677.0,0.0236,1220073.0,0.019299999999999998
Công ty trách nhiệm hữu hạn tư nhân,Cho vay các TCKT > Công ty trách nhiệm hữu hạn tư nhân,Công ty trách nhiệm hữu hạn tư nhân,18.071.231,"22,87%",13.309.280,"21,04%",18071231.0,0.22870000000000001,13309280.0,0.2104
Công ty cổ phần Nhà Nước,Cho vay các TCKT > Công ty cổ phần Nhà Nước,Công ty cổ phần Nhà Nước,25.619,"0,03%",89.234,"0,14%",25619.0,0.0003,89234.0,0.0014000000000000002
Công ty cổ phần khác,Cho vay các TCKT > Công ty cổ phần khác,Công ty cổ phần khác,34.695.336,"43,91%",27.333.515,"43,21%",34695336.0,0.4391,27333515.0,0.4321
Doanh nghiệp tư nhân,Cho vay các TCKT > Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,61.049,"0,08%",169.544,"0,27%",61049.0,0.0008,169544.0,0.0027
Doanh nghiệp có vốn đầu tư nước ngoài,Cho vay các TCKT > Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,488.473,"0,62%",431.439,"0,68%",488473.0,0.0062,431439.0,0.0068000000000000005
Hợp tác xã và liên hiệp hợp tác xã,Cho vay các TCKT > Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,13.471,"0,02%",14.549,"0,02%",13471.0,0.0002,14549.0,0.0002
Khác,Cho vay các TCKT > Khác,Khác,-,"0,00%",15.950,"0,03%",,0.0,15950.0,0.0003
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,,,,
Cá nhân,Cho vay cá nhân > Cá nhân,Cá nhân,21.866.039,"27,67%",18.736.092,"29,61%",21866039.0,0.2767,18736092.0,0.2961
,,,79.015.568,"100,00%",63.264.430,"100,00%",79015568.0,1.0,63264430.0,1.0
