row_label_raw,row_label_full,col_0,31/12/2020Triệu VND,31/12/2019Triệu VND,numeric__31/12/2020Triệu VND,numeric__31/12/2019Triệu VND
"Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả","Các khoản lãi, phí phải trả",,
Lãi phải trả cho tiền gửi,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi",Lãi phải trả cho tiền gửi,531.562,483.277,531562.0,483277.0
Lãi phải trả cho tiền gửi tiết kiệm,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền gửi tiết kiệm",Lãi phải trả cho tiền gửi tiết kiệm,633.577,858.639,633577.0,858639.0
Lãi phải trả cho các giấy tờ có giá,"Các khoản lãi, phí phải trả > Lãi phải trả cho các giấy tờ có giá",Lãi phải trả cho các giấy tờ có giá,269.965,477.296,269965.0,477296.0
Lãi phải trả cho tiền vay,"Các khoản lãi, phí phải trả > Lãi phải trả cho tiền vay",Lãi phải trả cho tiền vay,29.948,119.875,29948.0,119875.0
Lãi phải trả cho các công cụ tài chính phải sinh,"Các khoản lãi, phí phải trả > Lãi phải trả cho các công cụ tài chính phải sinh",Lãi phải trả cho các công cụ tài chính phải sinh,94.067,177.260,94067.0,177260.0
,,,1.559.119,2.116.347,1559119.0,2116347.0
Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,Các khoản phải trả và nợ khác,,
Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 35),Các khoản phải trả và nợ khác > Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 35),Thuế phải nộp cho Ngân sách Nhà nước (Thuyết minh 35),204.577,69.419,204577.0,69419.0
Cổ tức phải trả,Các khoản phải trả và nợ khác > Cổ tức phải trả,Cổ tức phải trả,4.221,4.221,4221.0,4221.0
"Phải trả cán bộ, công nhân viên","Các khoản phải trả và nợ khác > Phải trả cán bộ, công nhân viên","Phải trả cán bộ, công nhân viên",372.040,30.721,372040.0,30721.0
"Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành","Các khoản phải trả và nợ khác > Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành","Quỹ khen thưởng, phúc lợi và quỹ thưởng Ban Điều hành",35.783,39.349,35783.0,39349.0
Các khoản chờ thanh toán,Các khoản phải trả và nợ khác > Các khoản chờ thanh toán,Các khoản chờ thanh toán,814.009,1.567.947,814009.0,1567947.0
Doanh thu chờ phân bổ (i),Các khoản phải trả và nợ khác > Doanh thu chờ phân bổ (i),Doanh thu chờ phân bổ (i),639.067,645.730,639067.0,645730.0
Các khoản phải trả khác,Các khoản phải trả và nợ khác > Các khoản phải trả khác,Các khoản phải trả khác,835.081,710.481,835081.0,710481.0
,,,2.904.778,3.067.868,2904778.0,3067868.0
,,,4.463.897,5.184.215,4463897.0,5184215.0
