row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,3.403.885,2.051.781,3403885.0,2051781.0
Bằng VND,Bằng VND,Bằng VND,3.391.625,2.040.815,3391625.0,2040815.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,12.260,10.966,12260.0,10966.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,1.889.810,1.871.934,1889810.0,1871934.0
Bằng VND,Bằng VND,Bằng VND,1.889.810,1.824.874,1889810.0,1824874.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,-,47.060,,47060.0
Tiền gửi tiết kiệm không kỳ hạn,Tiền gửi tiết kiệm không kỳ hạn,Tiền gửi tiết kiệm không kỳ hạn,11.817,9.631,11817.0,9631.0
Bằng VND,Bằng VND,Bằng VND,8.729,6.550,8729.0,6550.0
Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,3.088,3.081,3088.0,3081.0
Tiền gửi tiết kiệm có kỳ hạn,Tiền gửi tiết kiệm có kỳ hạn,Tiền gửi tiết kiệm có kỳ hạn,51.582.642,48.240.973,51582642.0,48240973.0
Bằng VND,Bằng VND,Bằng VND,51.537.924,48.194.602,51537924.0,48194602.0
Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,Bằng ngoại tệ và vàng,44.718,46.371,44718.0,46371.0
Tiền ký quỹ,Tiền ký quỹ,Tiền ký quỹ,9.568,21.552,9568.0,21552.0
Bằng VND,Bằng VND,Bằng VND,9.568,20.781,9568.0,20781.0
Bằng ngoại tệ,Bằng ngoại tệ,Bằng ngoại tệ,-,771,,771.0
Cộng,Cộng,Cộng,56.897.722,52.195.871,56897722.0,52195871.0
