row_label_raw,row_label_full,col_0,Quỹ dự trữ bổ sung vốn điều lệ,Quỹ dự phòng tài chính,Quỹ khác,Cộng,numeric__Quỹ dự trữ bổ sung vốn điều lệ,numeric__Quỹ dự phòng tài chính,numeric__Quỹ khác,numeric__Cộng
Số dư đầu năm trước,Số dư đầu năm trước,Số dư đầu năm trước,34.531,255.987,3,290.521,34531.0,255987.0,3.0,290521.0
Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2021,Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2021,Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2021,38.514,77.027,-,115.541,38514.0,77027.0,,115541.0
Số dư cuối năm trước,Số dư cuối năm trước,Số dư cuối năm trước,73.045,333.014,3,406.062,73045.0,333014.0,3.0,406062.0
Số dư đầu năm nay,Số dư đầu năm nay,Số dư đầu năm nay,73.045,333.014,3,406.062,73045.0,333014.0,3.0,406062.0
Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2022,Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2022,Trích các quỹ dự trữ bắt buộc trong năm trước từ lợi nhuận sau thuế năm 2022,27.226,54.452,-,81.678,27226.0,54452.0,,81678.0
Số dư cuối năm nay,Số dư cuối năm nay,Số dư cuối năm nay,100.271,387.466,3,487.740,100271.0,387466.0,3.0,487740.0
