row_label_raw,row_label_full,col_0,Miền Bắc > Số cuối năm,Miền Bắc > Số đầu năm,Miền Trung > Số cuối năm,Miền Trung > Số đầu năm,Miền Nam > Số cuối năm,Miền Nam > Số đầu năm,Điều chỉnh > Số cuối năm,Điều chỉnh > Số đầu năm,Cộng > Số cuối năm,Cộng > Số đầu năm,numeric__Miền Bắc > Số cuối năm,numeric__Miền Bắc > Số đầu năm,numeric__Miền Trung > Số cuối năm,numeric__Miền Trung > Số đầu năm,numeric__Miền Nam > Số cuối năm,numeric__Miền Nam > Số đầu năm,numeric__Điều chỉnh > Số cuối năm,numeric__Điều chỉnh > Số đầu năm,numeric__Cộng > Số cuối năm,numeric__Cộng > Số đầu năm
I. Tài sản,I. Tài sản,I. Tài sản,19.216.008,6.576.196,5.050.489,9.318.453,62.706.105,69.865.532,-,-,86.972.602,85.760.181,19216008.0,6576196.0,5050489.0,9318453.0,62706105.0,69865532.0,,,86972602.0,85760181.0
1. Tiền mật,1. Tiền mật,1. Tiền mật,50.693,61.720,108.259,121.839,501.643,559.258,-,-,660.595,742.817,50693.0,61720.0,108259.0,121839.0,501643.0,559258.0,,,660595.0,742817.0
2. Tài sản cố định,2. Tài sản cố định,2. Tài sản cố định,2.804,2.972,237.513,243.230,1.111.686,1.132.406,-,-,1.352.003,1.378.608,2804.0,2972.0,237513.0,243230.0,1111686.0,1132406.0,,,1352003.0,1378608.0
3. Tài sản khác,3. Tài sản khác,3. Tài sản khác,19.162.511,6.511.504,4.704.717,8.953.384,61.092.776,68.173.868,-,-,84.960.004,83.638.756,19162511.0,6511504.0,4704717.0,8953384.0,61092776.0,68173868.0,,,84960004.0,83638756.0
II. Nợ phải trả,II. Nợ phải trả,II. Nợ phải trả,8.238.086,6.292.765,10.846.740,9.280.010,62.130.218,65.003.832,-,-,81.215.044,80.576.607,8238086.0,6292765.0,10846740.0,9280010.0,62130218.0,65003832.0,,,81215044.0,80576607.0
1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,1. Nợ phải trả khách hàng bên ngoài,8.231.911,6.238.812,10.844.097,9.277.753,61.032.705,63.865.487,-,-,80.108.713,79.382.052,8231911.0,6238812.0,10844097.0,9277753.0,61032705.0,63865487.0,,,80108713.0,79382052.0
2. Nợ phải trả khác,2. Nợ phải trả khác,2. Nợ phải trả khác,6.175,53.953,2.643,2.257,1.097.513,1.138.345,-,-,1.106.331,1.194.555,6175.0,53953.0,2643.0,2257.0,1097513.0,1138345.0,,,1106331.0,1194555.0
