row_label_raw,row_label_full,hải thu về cho vay ngắn hạn > Phải thu về cho vay là các bên liên quan (xem thuyết minh IX.3) (1),31/12/2025 > Giá trị > 743.453.712.000,31/12/2025 > Dự phòng > -,01/01/2025 > Giá trị > 748.019.712.000,01/01/2025 > Dự phòng > -,numeric__31/12/2025 > Giá trị > 743.453.712.000,numeric__31/12/2025 > Dự phòng > -,numeric__01/01/2025 > Giá trị > 748.019.712.000,numeric__01/01/2025 > Dự phòng > -
Công ty Cổ phần Đầu tư Phát triển Tân Sơn Nhất (2),Công ty Cổ phần Đầu tư Phát triển Tân Sơn Nhất (2),Công ty Cổ phần Đầu tư Phát triển Tân Sơn Nhất (2),86.708.390.157,-,50.275.000.000,-,86708390157.0,,50275000000.0,
Các tổ chức khác,Các tổ chức khác,Các tổ chức khác,8.365.694.445,(6.525.694.445),564.359.194.445,-,8365694445.0,-6525694445.0,564359194445.0,
Cộng (*),Cộng (*),Cộng (*),838.527.796.602,(6.525.694.445),1.362.653.906.445,-,838527796602.0,-6525694445.0,1362653906445.0,
