row_label_raw,row_label_full,a. Chứng khoán kinh doanh > Cổ phiếu Ngân hàng TMCP Công Thương Việt Nam (CTG),31/12/2025 > Giá gốc > -,31/12/2025 > Giá trị hợp lý > -,31/12/2025 > Dự phòng > -,01/01/2025 > Giá gốc > 2.863.432,01/01/2025 > Giá trị hợp lý > 2.863.432,01/01/2025 > Dự phòng > -,numeric__31/12/2025 > Giá gốc > -,numeric__31/12/2025 > Giá trị hợp lý > -,numeric__31/12/2025 > Dự phòng > -,numeric__01/01/2025 > Giá gốc > 2.863.432,numeric__01/01/2025 > Giá trị hợp lý > 2.863.432,numeric__01/01/2025 > Dự phòng > -
Cộng,Cộng,Cộng,-,-,-,2.863.432,2.863.432,-,,,,2863432.0,2863432.0,
b. Đầu tư nắm giữ đến ngày đáo hạn,b. Đầu tư nắm giữ đến ngày đáo hạn,b. Đầu tư nắm giữ đến ngày đáo hạn,,,31/12/2025,31/12/2025,01/01/2025,01/01/2025,,,,,,
b. Đầu tư nắm giữ đến ngày đáo hạn,b. Đầu tư nắm giữ đến ngày đáo hạn,b. Đầu tư nắm giữ đến ngày đáo hạn,,,Giá gốc,Giá trị ghi sổ,Giá gốc,Giá trị ghi sổ,,,,,,
Ngắn hạn,b. Đầu tư nắm giữ đến ngày đáo hạn > Ngắn hạn,Ngắn hạn,,,68.485.188.957,68.485.188.957,55.838.890.579,55.838.890.579,,,68485188957.0,68485188957.0,55838890579.0,55838890579.0
Tiền gửi có kỳ hạn trên 3 đến dưới 12 tháng (*),b. Đầu tư nắm giữ đến ngày đáo hạn > Tiền gửi có kỳ hạn trên 3 đến dưới 12 tháng (*),Tiền gửi có kỳ hạn trên 3 đến dưới 12 tháng (*),,,68.485.188.957,68.485.188.957,55.838.890.579,55.838.890.579,,,68485188957.0,68485188957.0,55838890579.0,55838890579.0
Cộng,b. Đầu tư nắm giữ đến ngày đáo hạn > Cộng,Cộng,,,68.485.188.957,68.485.188.957,55.838.890.579,55.838.890.579,,,68485188957.0,68485188957.0,55838890579.0,55838890579.0
