row_label_raw,row_label_full,18. Doanh thu chưa thực hiện,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,121.010.378.494,92.484.087.626,121010378494.0,92484087626.0
Tiền cho thuê nhận trước (i),Tiền cho thuê nhận trước (i),Tiền cho thuê nhận trước (i),121.010.378.494,92.484.087.626,121010378494.0,92484087626.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,562.454.316.159,178.184.337.691,562454316159.0,178184337691.0
Tiền cho thuê nhận trước (i),Tiền cho thuê nhận trước (i),Tiền cho thuê nhận trước (i),522.503.850.319,127.922.332.695,522503850319.0,127922332695.0
Dịch vụ khác,Dịch vụ khác,Dịch vụ khác,39.950.465.840,50.262.004.996,39950465840.0,50262004996.0
Cộng,Cộng,Cộng,683.464.694.653,270.668.425.317,683464694653.0,270668425317.0
