row_label_raw,row_label_full,"9. Chi phí sản xuất, kinh doanh dở dang dài hạn",31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
"Các công trình, dự án khác (*)","Các công trình, dự án khác (*)","Các công trình, dự án khác (*)",15.328.417.201,14.242.923.404,15328417201.0,14242923404.0
Cộng,Cộng,Cộng,15.328.417.201,14.242.923.404,15328417201.0,14242923404.0
