row_label_raw,row_label_full,8. Hàng tồn kho,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
8. Hàng tồn kho,8. Hàng tồn kho,8. Hàng tồn kho,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Công cụ dụng cụ,8. Hàng tồn kho > Công cụ dụng cụ,Công cụ dụng cụ,1.094.396,-,980.414.648,(980.414.648),1094396.0,,980414648.0,-980414648.0
"Chi phí sản xuất, kinh doanh dở dang (i)","8. Hàng tồn kho > Chi phí sản xuất, kinh doanh dở dang (i)","Chi phí sản xuất, kinh doanh dở dang (i)",922.626.941.219,(6.571.109.430),989.857.344.829,-,922626941219.0,-6571109430.0,989857344829.0,
Hàng hóa bất động sản (ii),8. Hàng tồn kho > Hàng hóa bất động sản (ii),Hàng hóa bất động sản (ii),702.871.449.557,-,1.076.165.963.014,-,702871449557.0,,1076165963014.0,
Cộng,8. Hàng tồn kho > Cộng,Cộng,1.625.499.485.172,(6.571.109.430),2.067.003.722.491,(980.414.648),1625499485172.0,-6571109430.0,2067003722491.0,-980414648.0
