row_label_raw,row_label_full,6. Chi phí tài chính,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,233.525.152.450,256.067.656.994,233525152450.0,256067656994.0
Phân chia lợi nhuận hợp tác kinh doanh,Phân chia lợi nhuận hợp tác kinh doanh,Phân chia lợi nhuận hợp tác kinh doanh,5.052.424.580,5.136.964.925,5052424580.0,5136964925.0
Dự phòng/ (Hoàn nhập) dự phòng tổn thất đầu tư tài chính,Dự phòng/ (Hoàn nhập) dự phòng tổn thất đầu tư tài chính,Dự phòng/ (Hoàn nhập) dự phòng tổn thất đầu tư tài chính,31.575.094.773,(3.814.991.718),31575094773.0,-3814991718.0
Lỗ từ thanh lý các khoản đầu tư,Lỗ từ thanh lý các khoản đầu tư,Lỗ từ thanh lý các khoản đầu tư,-,70.918.855,,70918855.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,1.339.148.975,2.281.343.866,1339148975.0,2281343866.0
Cộng,Cộng,Cộng,271.491.820.778,259.741.892.922,271491820778.0,259741892922.0
