row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,Lãi từ các khoản cho vay và tiền gửi,5.306.169,5.005.386,5306169.0,5005386.0
Thu nhập từ thanh lý các khoản đầu tư (i),Thu nhập từ thanh lý các khoản đầu tư (i),Thu nhập từ thanh lý các khoản đầu tư (i),2.564.850,5.628.221,2564850.0,5628221.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,-,6.091.277,,6091277.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,46.345,39.361,46345.0,39361.0
Khác,Khác,Khác,730.314,7.015,730314.0,7015.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,8.647.678,16.771.260,8647678.0,16771260.0
