row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26.1,4.833.289,6.324.774,,261.0,4833289.0,6324774.0
02,02,02,2. Các khoản giảm trừ doanh thu,26.1,-,-,,261.0,,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,4.833.289,6.324.774,,261.0,4833289.0,6324774.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,27,(4.540.033),(5.606.154),,27.0,-4540033.0,-5606154.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,293.256,718.620,,,293256.0,718620.0
21,21,21,6. Doanh thu hoạt động tài chính,26.3,8.647.678,16.771.260,,263.0,8647678.0,16771260.0
22,22,22,7. Chi phí tài chính,28,(7.629.996),(13.299.542),,28.0,-7629996.0,-13299542.0
23,23,23,Chi phí lãi vay và chi phí phát hành,,(8.866.406),(4.387.059),,,-8866406.0,-4387059.0
25,25,25,8. Chi phí bán hàng,29,(104.850),(71.875),,29.0,-104850.0,-71875.0
26,26,26,9. Chi phí quản lý doanh nghiệp,29,911.572,(2.058.249),,29.0,911572.0,-2058249.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,2.117.660,2.060.214,,,2117660.0,2060214.0
31,31,31,11. Thu nhập khác,30,148.023,192.159,,30.0,148023.0,192159.0
32,32,32,12. Chi phí khác,30,(109.860),(257.992),,30.0,-109860.0,-257992.0
40,40,40,13. Lợi nhuận/(lỗ) khác,30,38.163,(65.833),,30.0,38163.0,-65833.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,2.155.823,1.994.381,,,2155823.0,1994381.0
51,51,51,15. Chi phí thuế TNDN hiện hành,32,(295.150),(326.212),,32.0,-295150.0,-326212.0
52,52,52,16. Chi phí thuế TNDN hoãn lại,32,(92.059),(200.619),,32.0,-92059.0,-200619.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,1.768.614,1.467.550,,,1768614.0,1467550.0
