row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty Vinpearl,Công ty Vinpearl,Công ty Vinpearl,Công ty con,Phải trả phí thu xếp chuyển nhượng cổ phần,269.674,-,,,269674.0,
Công ty Vinpearl,Công ty Vinpearl,Công ty Vinpearl,Công ty con,"Phải trả mua hàng hóa, dịch vụ",75.729,94.282,,,75729.0,94282.0
Công ty Vinhomes,Công ty Vinhomes,Công ty Vinhomes,Công ty con,"Phải trả về tư vấn, quản lý dự án",86.284,31.262,,,86284.0,31262.0
Công ty Cổ phần Tập đoàn Đầu tư Việt Nam,Công ty Cổ phần Tập đoàn Đầu tư Việt Nam,Công ty Cổ phần Tập đoàn Đầu tư Việt Nam,Công ty cùng chủ sở hữu,"Phải trả mua hàng hóa, dịch vụ",8.392,34.497,,,8392.0,34497.0
Công ty Vinsmart,Công ty Vinsmart,Công ty Vinsmart,Công ty con,"Phải trả mua hàng hóa, dịch vụ",-,47.868,,,,47868.0
Các công ty khác,Các công ty khác,Các công ty khác,Công ty con,"Phải trả mua hàng hóa, dịch vụ",26.986,105.445,,,26986.0,105445.0
,,,,,467.065,313.354,,,467065.0,313354.0
