row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,Vốn cổ phần đã phát hành,,
Số đầu năm,Vốn cổ phần đã phát hành > Số đầu năm,Số đầu năm,38.688.573,38.675.533,38688573.0,38675533.0
- Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông,Vốn cổ phần đã phát hành > - Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông,- Chuyển đổi cổ phiếu ưu đãi thành cổ phiếu phổ thông,-,13.040,,13040.0
- Phát hành cổ phần theo chương trình lựa chọn cho người lao động,Vốn cổ phần đã phát hành > - Phát hành cổ phần theo chương trình lựa chọn cho người lao động,- Phát hành cổ phần theo chương trình lựa chọn cho người lao động,97.260,-,97260.0,
Số cuối năm,Vốn cổ phần đã phát hành > Số cuối năm,Số cuối năm,38.785.833,38.688.573,38785833.0,38688573.0
