row_label_raw,row_label_full,Bên liên quan,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Ông Phạm Nhật Vương (Chủ tịch Hội đồng Quản trị),Ông Phạm Nhật Vương (Chủ tịch Hội đồng Quản trị),Ông Phạm Nhật Vương (Chủ tịch Hội đồng Quản trị),Nhận ứng trước nhằm mục đích chuyển nhượng cổ phần bằng tiền,910.000,-,,910000.0,
Ông Phạm Nhật Vương (Chủ tịch Hội đồng Quản trị),Ông Phạm Nhật Vương (Chủ tịch Hội đồng Quản trị),Ông Phạm Nhật Vương (Chủ tịch Hội đồng Quản trị),Nhận ứng trước nhằm mục đích chuyển nhượng cổ phần bằng một khoản cho vay công ty con,819.000,-,,819000.0,
Công ty GSM (công ty cùng chủ sở hữu),Công ty GSM (công ty cùng chủ sở hữu),Công ty GSM (công ty cùng chủ sở hữu),Góp vốn bằng tiền,297.368,-,,297368.0,
Các cá nhân (thành viên mật thiết trong gia đình của cổ đông lớn và các bên liên quan khác),Các cá nhân (thành viên mật thiết trong gia đình của cổ đông lớn và các bên liên quan khác),Các cá nhân (thành viên mật thiết trong gia đình của cổ đông lớn và các bên liên quan khác),Nhận chuyển nhượng cổ phần Cấn trừ khoản đặt cọc với phải trả từ nhận chuyển nhượng cổ phần,-,394.000,,,394000.0
Công ty Cổ phần Tập đoàn Đầu tư Việt Nam (tổ chức cùng chủ sở hữu),Công ty Cổ phần Tập đoàn Đầu tư Việt Nam (tổ chức cùng chủ sở hữu),Công ty Cổ phần Tập đoàn Đầu tư Việt Nam (tổ chức cùng chủ sở hữu),Phải trả mua hàng hóa và dịch vụ,-,145.864,,,145864.0
