row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số cuối năm,Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số đầu năm,numeric__Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số cuối năm,numeric__Đơn vị tính: triệu VND > Giá trị đồng thời là số có khả năng trả nợ > Số đầu năm
Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,Phải trả người bán ngắn hạn khác,1.461.548,2.108.390,1461548.0,2108390.0
Phải trả các bên liên quan(Thuyết minh số 33.2),Phải trả các bên liên quan(Thuyết minh số 33.2),Phải trả các bên liên quan(Thuyết minh số 33.2),467.065,313.354,467065.0,313354.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.928.613,2.421.744,1928613.0,2421744.0
Các khoản phải trả người bán chiếm trên 10% tổng phải trả người bán ngắn hạn:,Các khoản phải trả người bán chiếm trên 10% tổng phải trả người bán ngắn hạn:,Các khoản phải trả người bán chiếm trên 10% tổng phải trả người bán ngắn hạn:,Các khoản phải trả người bán chiếm trên 10% tổng phải trả người bán ngắn hạn:,Các khoản phải trả người bán chiếm trên 10% tổng phải trả người bán ngắn hạn:,,
Phải trả đối tác doanh nghiệp thứ nhất,Các khoản phải trả người bán chiếm trên 10% tổng phải trả người bán ngắn hạn: > Phải trả đối tác doanh nghiệp thứ nhất,Phải trả đối tác doanh nghiệp thứ nhất,180.075,307.424,180075.0,307424.0
Phải trả đối tác doanh nghiệp thứ hai,Các khoản phải trả người bán chiếm trên 10% tổng phải trả người bán ngắn hạn: > Phải trả đối tác doanh nghiệp thứ hai,Phải trả đối tác doanh nghiệp thứ hai,172.780,156.204,172780.0,156204.0
