row_label_raw,row_label_full,Đối tượng nợ,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: triệu VND > Số đầu năm > Giá trị có thể thu hồi
Công ty con số 1,Công ty con số 1,Công ty con số 1,53.303,26.652,-,-,53303.0,26652.0,,
Đối tác số 1,Đối tác số 1,Đối tác số 1,23.545,-,23.545,7.063,23545.0,,23545.0,7063.0
Đối tác số 2,Đối tác số 2,Đối tác số 2,21.936,-,21.936,-,21936.0,,21936.0,
Công ty con số 2,Công ty con số 2,Công ty con số 2,-,-,1.144.240,125.009,,,1144240.0,125009.0
Công ty con số 3,Công ty con số 3,Công ty con số 3,-,-,344.803,-,,,344803.0,
