row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Năm nay,Đơn vị tính: triệu VND > Năm trước,numeric__Đơn vị tính: triệu VND > Năm nay,numeric__Đơn vị tính: triệu VND > Năm trước
Giá vốn hoạt động kinh doanh bất động sản (i),Giá vốn hoạt động kinh doanh bất động sản (i),Giá vốn hoạt động kinh doanh bất động sản (i),3.001.477,4.329.657,3001477.0,4329657.0
Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,Giá vốn cung cấp dịch vụ quản lý,1.142.907,950.848,1142907.0,950848.0
"Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác","Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác","Giá vốn cho thuê bất động sản đầu tư và cung cấp dịch vụ liên quan, và giá vốn hoạt động khác",395.649,325.649,395649.0,325649.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.540.033,5.606.154,4540033.0,5606154.0
