row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Công ty VinFast,Công ty VinFast,Công ty VinFast,Công ty con,Lãi vay phải thu,915.607,4.193,,,915607.0,4193.0
Công ty Vingroup Investment Việt Nam,Công ty Vingroup Investment Việt Nam,Công ty Vingroup Investment Việt Nam,Công ty con,Lãi vay phải thu,283.037,35.573,,,283037.0,35573.0
,,,,,1.198.644,39.766,,,1198644.0,39766.0
