row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Trả trước cho người bán khác,Trả trước cho người bán khác,Trả trước cho người bán khác,13.305.412,12.381.115,13305412.0,12381115.0
Trả trước cho các bên liên quan(Thuyết minh số 33.2),Trả trước cho các bên liên quan(Thuyết minh số 33.2),Trả trước cho các bên liên quan(Thuyết minh số 33.2),2.248.424,29.419,2248424.0,29419.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,15.553.836,12.410.534,15553836.0,12410534.0
Dự phòng trả trước cho người bán khó đòi,Dự phòng trả trước cho người bán khó đòi,Dự phòng trả trước cho người bán khó đòi,(57.881),(50.817),-57881.0,-50817.0
Các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,Các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán:,,
Trả trước cho một đối tác doanh nghiệp (*),Các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán: > Trả trước cho một đối tác doanh nghiệp (*),Trả trước cho một đối tác doanh nghiệp (*),9.440.487,8.626.100,9440487.0,8626100.0
Trả trước cho một bên liên quan (**),Các khoản trả trước cho người bán khác chiếm trên 10% tổng trả trước cho người bán: > Trả trước cho một bên liên quan (**),Trả trước cho một bên liên quan (**),2.050.000,-,2050000.0,
