row_label_raw,row_label_full,col_0,Đơn vị tính: triệu VND > Số cuối năm,Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số cuối năm,numeric__Đơn vị tính: triệu VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,Ngắn hạn > Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,Chi phí bán hàng liên quan đến các bất động sản chưa bàn giao,147.935,787.621,147935.0,787621.0
Chi phí trả trước ngắn hạn khác,Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,24.409,32.271,24409.0,32271.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,172.344,819.892,172344.0,819892.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,Dài hạn > Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,Chi phí thuê đất trả trước và chi phí giải phóng mặt bằng,790.342,947.763,790342.0,947763.0
Chi phí trả trước dài hạn khác,Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,3.106,2.319,3106.0,2319.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,793.448,950.082,793448.0,950082.0
