row_label_raw,row_label_full,col_0,Don vị tính: triệu VND,Don vị tính: triệu VND_1,numeric__Don vị tính: triệu VND,numeric__Don vị tính: triệu VND_1
,,,Năm nay,Năm trước,,
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,,
Chi phí hoa hồng môi giới,Chi phí bán hàng > Chi phí hoa hồng môi giới,Chi phí hoa hồng môi giới,90.746,71.817,90746.0,71817.0
Chi phí bán hàng khác,Chi phí bán hàng > Chi phí bán hàng khác,Chi phí bán hàng khác,14.104,58,14104.0,58.0
TỔNG CỘNG,Chi phí bán hàng > TỔNG CỘNG,TỔNG CỘNG,104.850,71.875,104850.0,71875.0
Chi phí quản lý doanh nghiệp(Hoàn nhập)/trích lập các khoản dự phòng phải thu,Chi phí bán hàng > Chi phí quản lý doanh nghiệp(Hoàn nhập)/trích lập các khoản dự phòng phải thu,Chi phí quản lý doanh nghiệp(Hoàn nhập)/trích lập các khoản dự phòng phải thu,(1.429.092),1.275.030,-1429092.0,1275030.0
Chi phí từ thiện,Chi phí bán hàng > Chi phí từ thiện,Chi phí từ thiện,276.316,242.202,276316.0,242202.0
Chi phí quản lý doanh nghiệp khác,Chi phí bán hàng > Chi phí quản lý doanh nghiệp khác,Chi phí quản lý doanh nghiệp khác,241.204,541.017,241204.0,541017.0
TỔNG CỘNG,Chi phí bán hàng > TỔNG CỘNG,TỔNG CỘNG,(911.572),2.058.249,-911572.0,2058249.0
