row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Dự phòng,Đơn vị tính: triệu VND > Số đầu năm,Đơn vị tính: triệu VND > Số đầu năm_1,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Dự phòng,numeric__Đơn vị tính: triệu VND > Số đầu năm,numeric__Đơn vị tính: triệu VND > Số đầu năm_1
Bất động sản đang xây dựngđở dang (i),Bất động sản đang xây dựngđở dang (i),Bất động sản đang xây dựngđở dang (i),6.545.162,-,12.358.960,-,6545162.0,,12358960.0,
Bất động sản để bán đã hoanthành (i),Bất động sản để bán đã hoanthành (i),Bất động sản để bán đã hoanthành (i),350.423,(38.658),350.423,(38.658),350423.0,-38658.0,350423.0,-38658.0
Hàng hóa,Hàng hóa,Hàng hóa,2.806,-,14.656,(14.591),2806.0,,14656.0,-14591.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,6.898.391,(38.658),12.724.039,(53.249),6898391.0,-38658.0,12724039.0,-53249.0
