row_label_raw,row_label_full,col_0,31/12/2015,01/01/2015,numeric__31/12/2015,numeric__01/01/2015
,,,VND,VND,,
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
- Kinh phí công đoàn,a) Ngắn hạn > - Kinh phí công đoàn,- Kinh phí công đoàn,207.342.492,223.862.055,207342492.0,223862055.0
- Bảo hiểm xã hội,a) Ngắn hạn > - Bảo hiểm xã hội,- Bảo hiểm xã hội,135.798.065,45.130.757,135798065.0,45130757.0
- Bảo hiểm y tế,a) Ngắn hạn > - Bảo hiểm y tế,- Bảo hiểm y tế,28.133.399,11.827.234,28133399.0,11827234.0
- Bảo hiểm thất nghiệp,a) Ngắn hạn > - Bảo hiểm thất nghiệp,- Bảo hiểm thất nghiệp,8.130.803,5.440.651,8130803.0,5440651.0
"- Nhận ký quỹ, ký cược ngắn hạn","a) Ngắn hạn > - Nhận ký quỹ, ký cược ngắn hạn","- Nhận ký quỹ, ký cược ngắn hạn",779.623.684,67.041.000,779623684.0,67041000.0
- Các khoản phải trả phải nộp khác,a) Ngắn hạn > - Các khoản phải trả phải nộp khác,- Các khoản phải trả phải nộp khác,8.677.135.167,10.165.737.431,8677135167.0,10165737431.0
Xí Nghiệp Phú Lâm,a) Ngắn hạn > Xí Nghiệp Phú Lâm,Xí Nghiệp Phú Lâm,2.861.977.577,2.423.935.832,2861977577.0,2423935832.0
Phải trả người lao động,a) Ngắn hạn > Phải trả người lao động,Phải trả người lao động,3.000.000.000,2.465.221.788,3000000000.0,2465221788.0
Hỗ trợ cho NLĐ sau khi chấm dứt hợp đồng lao động,a) Ngắn hạn > Hỗ trợ cho NLĐ sau khi chấm dứt hợp đồng lao động,Hỗ trợ cho NLĐ sau khi chấm dứt hợp đồng lao động,144.655.875,144.655.875,144655875.0,144655875.0
Thù lao cho người đại diện vốn Tổng Công ty,a) Ngắn hạn > Thù lao cho người đại diện vốn Tổng Công ty,Thù lao cho người đại diện vốn Tổng Công ty,382.268.255,312.535.354,382268255.0,312535354.0
Phải trả Doanh nghiệp Tư nhân TM&DV Hoàng Khải,a) Ngắn hạn > Phải trả Doanh nghiệp Tư nhân TM&DV Hoàng Khải,Phải trả Doanh nghiệp Tư nhân TM&DV Hoàng Khải,-,934.931.200,,934931200.0
Phải trả Công ty TNHH MTV Lâm nghiệp Kông Chiêng,a) Ngắn hạn > Phải trả Công ty TNHH MTV Lâm nghiệp Kông Chiêng,Phải trả Công ty TNHH MTV Lâm nghiệp Kông Chiêng,-,217.828.400,,217828400.0
"Phải trả Công ty Changzhou Boiler Co., Ltd","a) Ngắn hạn > Phải trả Công ty Changzhou Boiler Co., Ltd","Phải trả Công ty Changzhou Boiler Co., Ltd",224.838.684,-,224838684.0,
Công ty TNHH MTV Thành Hoa,a) Ngắn hạn > Công ty TNHH MTV Thành Hoa,Công ty TNHH MTV Thành Hoa,500.000.000,-,500000000.0,
"Phải trả tiền thiết kế, chi phí khai thác rừng cho các đội","a) Ngắn hạn > Phải trả tiền thiết kế, chi phí khai thác rừng cho các đội","Phải trả tiền thiết kế, chi phí khai thác rừng cho các đội",154.681.257,358.493.889,154681257.0,358493889.0
Phải trả chi phí trồng rừng cho các đội,a) Ngắn hạn > Phải trả chi phí trồng rừng cho các đội,Phải trả chi phí trồng rừng cho các đội,710.654.590,1.352.080.240,710654590.0,1352080240.0
Phải trả Công ty TNHH Một thành viên Lâm nghiệp Đông Bắc,a) Ngắn hạn > Phải trả Công ty TNHH Một thành viên Lâm nghiệp Đông Bắc,Phải trả Công ty TNHH Một thành viên Lâm nghiệp Đông Bắc,-,993.888.539,,993888539.0
Phải trả khác,a) Ngắn hạn > Phải trả khác,Phải trả khác,698.058.929,962.166.314,698058929.0,962166314.0
,,,9.836.163.610,10.519.039.128,9836163610.0,10519039128.0
