row_label_raw,row_label_full,col_0,Đơn vị tính,31/12/2015,01/01/2015,numeric__Đơn vị tính,numeric__31/12/2015,numeric__01/01/2015
- Đô la Mỹ,- Đô la Mỹ,- Đô la Mỹ,USD,"26.059,24","2.915,37",,26059.24,2915.37
- Euro,- Euro,- Euro,EUR,"12.679,25","11.516,30",,12679.25,11516.3
