row_label_raw,row_label_full,Tên công ty con,Nơi thành lập,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,numeric__Nơi thành lập,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
- Công ty TNHH MTV Lâm nghiệp Ba Tơ,- Công ty TNHH MTV Lâm nghiệp Ba Tơ,- Công ty TNHH MTV Lâm nghiệp Ba Tơ,Tỉnh Quảng Ngãi,"100,00%",Trồng rừng; khai thác rừng trồng,,1.0,
- Công ty TNHH MTV Lâm nghiệp Hòa Bình,- Công ty TNHH MTV Lâm nghiệp Hòa Bình,- Công ty TNHH MTV Lâm nghiệp Hòa Bình,Tỉnh Hòa Bình,"100,00%",Trồng rừng; khai thác rừng trồng,,1.0,
- Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,- Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,- Công ty TNHH MTV Lâm nghiệp La Ngà - Đồng Nai,Tỉnh Đồng Nai,"100,00%",Trồng rừng; khai thác rừng trồng,,1.0,
- Công ty TNHH MTV Lâm nghiệp Đông Bắc,- Công ty TNHH MTV Lâm nghiệp Đông Bắc,- Công ty TNHH MTV Lâm nghiệp Đông Bắc,Tỉnh Lạng Sơn,"100,00%",Trồng rừng; khai thác rừng trồng,,1.0,
- Công ty CP Cẩm Hà,- Công ty CP Cẩm Hà,- Công ty CP Cẩm Hà,Tỉnh Quảng Nam,"51,00%",Sản xuất sản phẩm từ gỗ,,0.51,
- Công ty CP Giống Lâm nghiệp vùng Bắc Bộ,- Công ty CP Giống Lâm nghiệp vùng Bắc Bộ,- Công ty CP Giống Lâm nghiệp vùng Bắc Bộ,Tỉnh Phú Thọ,"79,86%","Sản xuất, cung ứng các loại hạt giống, cây giống",,0.7986,
- Công ty CP Giống Lâm nghiệp vùng Nam Bộ,- Công ty CP Giống Lâm nghiệp vùng Nam Bộ,- Công ty CP Giống Lâm nghiệp vùng Nam Bộ,TP Hồ Chí Minh,"51,00%","Sản xuất, cung ứng các loại hạt giống, cây giống",,0.51,
- Công ty CP Giống Lâm nghiệp vùng Nam Trung Bộ,- Công ty CP Giống Lâm nghiệp vùng Nam Trung Bộ,- Công ty CP Giống Lâm nghiệp vùng Nam Trung Bộ,Tỉnh Bình Định,"51,84%","Sản xuất, cung ứng các loại hạt giống, cây giống",,0.5184000000000001,
- Công ty CP Long Bình,- Công ty CP Long Bình,- Công ty CP Long Bình,Tỉnh Đồng Nai,"61,89%",Công nghiệp chế biến gỗ và lâm sản;,,0.6189,
